frame,id,x_center,y_center,width,height
484,346,448.1187,1012.17896,32.675323,65.90741
484,20,479.8249,483.77527,19.73346,48.152405
484,39,462.50568,547.4478,21.449982,47.440796
484,361,1545.1211,1020.71655,43.80725,75.06598
484,355,676.22815,240.21172,17.925476,36.868683
485,2,328.87933,787.67065,38.405914,65.468445
485,3,676.5316,781.10547,37.35028,67.67847
485,6,1425.359,1031.8096,37.923584,82.16931
485,8,1129.062,1005.3225,30.311035,70.9812
485,10,602.8154,645.30286,27.702576,51.164124
485,11,124.62664,588.671,22.390701,55.23175
485,12,496.1375,591.1432,21.126678,55.30188
485,13,1000.0665,719.57135,30.337341,48.833496
485,18,1398.1846,401.6943,18.050049,43.455566
485,21,829.71515,459.38336,17.523804,48.69577
485,65,311.86182,624.22107,21.91394,49.99591
485,103,213.69366,433.72897,20.65889,46.019226
485,161,652.3974,337.1131,14.775879,38.509003
485,14,1498.8262,550.6521,23.514404,54.69635
485,15,931.77234,377.26465,17.01532,40.340607
485,218,1150.3921,295.6731,14.322632,37.690857
485,225,1499.5454,439.93738,18.571045,45.10092
485,43,807.5663,554.5055,21.41095,46.537537
485,267,949.6947,707.429,34.6167,58.75952
485,318,1483.0894,667.36285,24.978882,53.611694
485,325,1439.3584,646.823,33.29419,46.42926
485,118,1039.1354,508.68823,22.70874,44.97458
485,346,447.0119,1010.96277,32.4375,66.500244
485,20,480.62378,485.46912,19.861847,49.20282
485,39,465.15683,550.43884,23.051086,51.469055
485,361,1545.3829,1020.0421,44.525635,75.48895
485,355,676.35175,240.9195,17.763306,36.923416
486,2,334.21942,784.9322,38.46588,65.579346
486,3,669.2021,783.3147,35.900757,66.65521
486,6,1424.0717,1030.8961,37.447998,81.479065
486,8,1129.035,1004.22546,30.280273,70.87933
486,10,605.3043,647.23676,27.472229,52.010376
486,11,125.86418,589.9855,22.55262,55.998474
486,12,495.95532,593.1286,20.941284,55.07263
486,13,1000.47614,719.17676,29.729492,47.83783
486,18,1397.8037,403.11664,18.265259,44.269135
486,21,830.20166,460.6933,18.073181,50.572998
486,65,314.31335,624.7285,21.221436,48.58661
486,103,214.76782,434.06503,21.067932,46.676025
486,161,654.35645,337.9402,14.596313,37.92215
486,14,1498.6267,551.5574,22.955688,53.586365
486,15,933.57825,378.7787,17.700134,42.10608
486,218,1150.6802,296.11258,13.991821,36.783997
486,225,1498.7706,440.18524,18.16748,43.84134
486,43,808.9946,554.40765,21.552002,45.76538
486,267,953.29956,708.1042,34.1557,57.892334
486,318,1478.0293,669.1019,25.568848,51.74298
486,118,1042.3998,510.86215,22.384033,43.76764
486,346,445.154,1008.59827,30.94345,65.58734
486,20,481.58676,487.24445,19.298157,48.179565
486,39,467.89972,552.766,23.876251,53.665466
486,361,1545.5715,1019.47437,44.90808,75.4187
486,355,676.7334,241.0371,17.58014,36.764618
487,2,340.44843,782.9132,37.095367,63.486023
487,3,662.6015,784.17615,33.776,64.85071
487,6,1422.768,1030.0608,36.91162,80.56683
487,8,1128.9384,1002.93677,30.120361,70.56012
487,10,607.91254,649.8168,27.385864,53.408875
487,11,127.59578,592.0055,22.242989,55.64508
487,12,495.7377,596.18677,20.635498,54.06781
487,13,1000.3667,718.6614,29.423645,47.183838
487,18,1397.5558,405.0055,17.98169,43.24466
487,21,830.87305,461.6391,17.786377,49.770233
487,65,317.0236,624.9748,20.818298,47.624268
487,103,215.80899,434.44363,21.291397,46.689453
487,161,656.39496,338.94727,14.974731,38.715637
487,14,1498.037,552.9828,22.246094,51.60321
487,15,935.1764,380.77985,17.603088,42.185333
487,218,1150.7393,297.09552,14.122559,36.85318
487,225,1498.2651,440.58014,18.268677,44.01776
487,43,810.57495,554.6229,21.542236,44.50055
487,267,956.8877,708.53455,33.7995,56.52545
487,318,1473.6284,670.52344,26.323242,49.92743
487,118,1046.9618,512.3351,21.348633,41.97058
487,346,443.48737,1006.4679,29.775513,64.88666
487,20,482.79834,488.83972,19.381622,48.482666
487,39,470.39395,555.1438,23.47815,53.176086
487,361,1545.7454,1018.4852,44.903442,75.27887
487,355,677.25714,241.70102,17.248657,36.268997
487,325,1443.9656,648.46924,34.64258,46.01129
488,2,347.17886,779.7106,34.74231,59.114075
488,3,655.5902,785.0405,32.773804,65.00159
488,6,1421.2981,1029.1678,36.79541,80.76898
488,8,1128.3861,1001.67834,29.970703,70.09418
488,10,610.1313,652.3521,26.593384,53.5
488,11,129.53246,593.452,21.780762,54.904053
488,12,495.96942,598.1432,20.2565,52.766296
488,13,1000.33844,718.6929,29.799316,47.954773
488,18,1397.1873,406.37,18.44934,43.848236
488,21,831.97473,462.71613,17.805847,49.836243
488,65,320.22864,626.94775,21.377106,49.13434
488,103,216.64816,435.15363,22.004135,47.680115
488,161,658.7346,340.453,15.156555,39.33728
488,14,1497.1501,554.426,22.433472,51.718872
488,15,936.9375,382.60297,18.04248,43.138702
488,218,1150.7266,297.58905,14.123901,36.169647
488,225,1497.7344,442.07953,18.712036,45.401733
488,43,811.5679,557.39966,23.72699,48.37964
488,267,959.2106,709.09625,32.911804,54.61792
488,318,1470.3641,672.4249,27.43042,48.983215
488,118,1049.8853,513.2959,20.382935,39.937866
488,346,441.96017,1005.56305,30.048462,66.9032
488,20,483.83997,489.59448,18.87613,47.292206
488,39,472.99792,557.1852,23.36679,53.40912
488,361,1545.5322,1017.48486,44.859375,75.35687
488,355,677.68115,242.38913,17.022156,35.977432
488,325,1446.1074,652.7876,36.74475,47.337097
489,2,352.51642,778.22217,35.07715,58.923035
489,3,647.1563,785.0995,32.995605,66.51691
489,6,1419.7449,1028.0867,36.488647,80.66583
489,8,1127.8682,1000.6697,29.953003,70.15619
489,10,611.871,654.78394,26.40857,54.72827
489,11,130.95949,594.3999,21.284607,53.898987
489,12,496.6759,599.39087,19.637054,50.87921
489,13,1000.25806,718.31104,30.182678,48.878174
489,18,1396.729,407.25934,18.63269,44.127808
489,21,832.8367,464.49194,17.960083,49.907623
489,65,323.53973,628.85376,21.810638,50.63513
489,103,217.16943,435.4201,22.149368,47.436188
489,161,660.58856,342.1202,15.991333,41.504456
489,14,1496.6692,554.86707,21.946167,50.11859
489,15,938.5794,384.24915,17.867676,42.58841
489,218,1150.8132,297.98703,14.362061,36.004456
489,225,1496.9235,444.27695,19.528076,47.81201
489,43,813.5375,559.8209,25.351624,50.780396
489,267,961.4572,708.87524,32.07263,52.610535
489,318,1468.2727,674.92175,28.119263,47.65442
489,118,1051.6956,513.7406,19.899536,38.30829
489,346,441.1291,1004.72064,29.680817,66.91882
489,20,484.4439,490.06958,18.288544,45.948486
489,39,474.96655,559.1444,22.545197,51.583984
489,361,1545.6055,1016.77844,44.17224,74.661804
489,355,677.7669,242.42761,17.200928,36.700424
490,2,360.59656,776.6759,35.53299,58.776062
490,3,639.00867,785.9149,32.818054,66.40936
490,6,1418.3071,1026.0575,36.386597,81.303894
490,8,1127.0873,999.78467,29.981934,70.50409
490,10,612.69604,656.4053,25.300598,53.244995
490,11,132.69434,595.1379,21.029129,53.19922
490,12,497.628,600.12445,19.472015,50.312256
490,13,999.81885,717.9014,30.635498,49.769043
490,18,1396.6848,406.88403,17.897217,42.078156
490,21,833.8682,466.0857,17.855225,49.449585
490,65,326.34406,631.047,21.63681,50.536926
490,103,217.34229,436.94568,22.71495,48.290497
490,161,662.41846,344.41376,15.968994,40.95099
490,14,1496.3843,555.06903,21.740845,49.023804
490,15,939.92773,385.80533,17.391052,41.58246
490,218,1150.715,298.28064,14.685791,36.01584
490,225,1496.1394,445.83646,19.334229,48.062134
490,43,815.8287,562.40625,26.169922,51.766785
490,267,962.01355,707.749,30.950134,50.066406
490,318,1466.7931,677.40405,29.625244,48.112427
490,118,1053.9033,514.9389,20.636597,38.80533
490,346,440.34894,1003.98157,29.446991,66.496155
490,20,485.44537,490.81604,18.311798,46.293
490,39,477.1977,560.7519,22.054718,50.375366
490,361,1544.0107,1016.6405,43.8114,74.2771
490,355,678.08594,242.3023,18.283386,39.527084
490,419,252.9794,1056.3102,34.118225,47.37964
491,2,364.70538,775.239,36.64926,61.179077
491,3,632.3652,788.3655,33.095825,67.80725
491,6,1417.4221,1025.5093,36.185303,81.60773
491,8,1126.6602,999.4188,29.940796,70.539734
491,10,613.5839,657.6913,24.324707,51.685608
491,11,133.75613,596.3668,20.758507,52.38385
491,12,498.07507,602.3495,19.777588,51.21808
491,13,999.48804,717.3949,30.915588,50.435425
491,18,1396.7668,407.65784,18.052368,42.47287
491,21,835.0409,467.51562,17.50879,48.207428
491,65,328.80414,633.44446,21.955017,50.990417
491,103,217.63246,437.95694,23.16159,49.11505
491,161,664.133,346.109,15.608276,38.993103
491,14,1496.0461,555.74634,22.351196,49.541016
491,15,941.4241,387.45624,16.442993,39.664978
491,218,1150.7488,299.34454,14.880493,35.66452
491,225,1495.5886,448.2212,19.390625,48.694183
491,43,819.6723,564.3632,26.904175,54.180054
491,267,962.1225,706.6619,30.398193,48.453613
491,318,1466.1273,678.8438,31.827393,49.92212
491,118,1056.3031,516.5396,22.21997,40.711273
491,346,437.83368,1003.623,29.771545,65.44446
491,20,486.54916,491.9469,18.510986,47.459106
491,39,479.87393,561.2235,21.260986,48.443176
491,361,1544.1006,1017.06946,42.512573,72.04608
491,355,678.44617,244.35513,17.174011,37.27086
491,419,253.1233,1056.1116,34.457977,47.776733
491,420,1477.5525,678.29156,31.67981,50.21289
492,2,367.7282,774.4265,37.438507,62.78479
492,3,627.32935,789.6174,32.60608,67.75696
492,6,1416.4908,1024.9854,35.90747,81.716675
492,8,1126.47,999.0841,29.866577,70.48535
492,10,614.9995,659.22876,25.023682,53.413086
492,11,134.79922,597.654,20.741257,52.269897
492,12,498.49585,604.68207,20.399261,53.164917
492,13,999.1659,716.15344,31.909607,52.43274
492,18,1396.9697,408.67615,18.16394,43.142426
492,21,836.2693,468.2825,17.548523,47.638
492,65,331.29968,637.22546,20.89209,47.775085
492,103,217.84761,438.62213,22.744202,47.939606
492,161,665.5255,346.9794,15.056274,37.198242
492,14,1495.9175,556.91296,23.195679,50.31427
492,15,943.1577,387.74042,15.393433,37.653534
492,218,1150.742,300.11212,14.697388,34.361725
492,225,1495.1536,449.85242,18.839355,47.352875
492,43,821.75116,566.0674,26.233887,52.73346
492,267,961.7681,705.81366,30.43103,47.82715
492,318,1467.3075,680.73114,34.215332,52.358887
492,118,1059.1843,517.8922,23.424316,41.86151
492,346,436.444,1003.11475,30.437622,64.79047
492,20,487.19025,493.52502,19.045685,49.566376
492,39,482.17264,562.173,20.807556,47.411316
492,361,1544.3342,1017.62476,41.64734,70.11725
492,355,678.66077,245.53496,16.664185,36.25699
492,419,253.40622,1055.976,34.766785,48.048096
492,420,1477.5642,680.09607,32.651245,51.941284
493,2,371.7553,773.9468,38.54663,63.961548
493,3,619.3617,789.9314,32.55133,66.78204
493,6,1415.4233,1024.6089,35.33264,81.20477
493,8,1126.1604,998.93774,29.805176,70.382996
493,10,617.3119,660.99854,25.672668,55.389587
493,11,135.9042,599.0571,21.180283,53.350525
493,12,499.0162,606.74347,20.986084,55.05139
493,13,997.47327,715.3004,33.30493,54.55072
493,18,1397.1614,410.19702,17.839844,42.68283
493,21,837.2289,468.99124,17.736084,47.08441
493,65,334.50894,638.6993,20.502136,46.957764
493,103,218.01547,438.8756,22.78714,47.853424
493,161,667.15625,347.61993,14.711243,36.428497
493,14,1496.1738,558.34357,24.361816,51.605347
493,15,944.6636,387.94946,15.190979,37.39084
493,218,1151.107,300.9436,14.740967,33.733734
493,225,1495.0504,450.96176,18.31958,45.790405
493,43,824.6384,567.2246,25.776794,51.516846
493,267,961.7737,704.22034,32.273376,50.5011
493,118,1063.4033,519.6265,23.83435,42.36093
493,346,436.22888,1002.6681,31.087494,64.421326
493,20,487.7638,494.4284,18.274414,47.78653
493,39,483.99615,564.5874,21.739471,49.91095
493,361,1544.8364,1017.994,41.596924,69.41846
493,355,678.7248,246.31097,16.148804,35.417786
493,419,253.39651,1055.8103,35.0011,48.33203
493,420,1477.3864,678.239,35.76001,57.049988
494,2,379.00055,771.94946,39.4881,62.09491
494,3,612.204,790.0266,32.502563,64.63068
494,6,1414.8765,1024.4414,34.714478,80.64606
494,8,1125.8838,998.95807,29.75415,70.2699
494,10,619.7981,663.58203,26.611084,57.836914
494,11,137.27673,600.2571,21.433273,53.97638
494,12,499.4886,609.50867,20.472534,53.203796
494,13,996.3343,713.9846,33.763916,55.700012
494,18,1397.5166,411.69583,17.526978,41.946655
494,21,837.55585,469.75357,18.25769,47.682922
494,65,338.0799,639.77094,20.479584,46.985596
494,103,218.5996,439.5136,23.154602,48.743896
494,161,672.9293,348.29572,16.795837,38.46631
494,14,1497.102,559.9102,24.613647,51.218994
494,15,946.088,389.87552,16.74707,41.028748
494,218,1151.876,301.2531,14.896606,33.6521
494,225,1495.7052,452.00912,18.069336,44.372925
494,43,827.55835,568.4756,24.703247,49.40796
494,267,962.06244,702.60645,33.85913,53.15857
494,118,1068.0918,521.9223,22.78601,40.526154
494,346,435.44852,1001.95337,32.01599,65.21826
494,20,488.45023,495.79022,18.506714,48.82321
494,39,486.0636,566.2743,21.614136,49.48694
494,361,1546.145,1018.8993,42.0968,68.97241
494,355,679.14246,247.03612,15.471497,34.036713
494,419,254.13754,1055.6198,35.233032,48.646484
494,420,1476.099,681.52527,32.93164,52.05487
495,2,384.50473,770.8014,41.000244,61.227234
495,3,606.2636,790.7129,32.825806,63.283264
495,6,1414.0525,1024.186,34.30188,80.51776
495,8,1125.5197,998.8026,29.762207,70.293884
495,10,622.2077,666.1663,27.045776,58.890625
495,11,138.13042,601.46277,21.539734,54.230225
495,12,498.94153,612.3065,20.610931,52.383606
495,13,994.5169,712.07544,32.117065,53.810425
495,18,1397.519,413.0108,17.224365,41.069977
495,21,837.1025,470.87616,18.874146,49.136627
495,65,341.23654,640.31836,20.54181,47.126343
495,103,218.42917,440.24475,23.473923,49.673065
495,161,675.47144,349.06604,18.220337,39.569
495,14,1498.3506,561.6731,24.838135,50.893433
495,15,947.4049,391.2096,17.541443,42.2218
495,218,1152.3333,302.11517,15.023682,33.619354
495,225,1495.5731,452.45953,18.333252,44.007904
495,43,830.17224,569.18726,24.624329,49.153076
495,267,961.6395,701.3673,34.411804,54.33838
495,118,1070.0217,523.6102,22.595093,39.07892
495,346,432.68707,1001.59454,32.304077,64.88757
495,20,488.7009,498.47272,18.69397,49.684845
495,39,488.80157,569.8065,22.411407,52.036804
495,361,1546.7517,1019.64844,42.68445,68.83685
495,355,679.3241,247.99765,15.381531,33.728455
495,419,254.94757,1055.5248,35.372543,48.908447
495,420,1477.0884,682.9562,31.445435,49.09851
495,428,436.52655,1065.3423,34.5726,29.315552
495,429,1645.0082,282.50577,13.390137,17.51361
496,2,391.29114,770.35693,40.823578,59.4635
496,3,599.9192,791.14636,34.014343,63.459045
496,6,1413.2515,1024.0222,34.053833,80.59204
496,8,1125.084,998.79944,29.775146,70.10278
496,10,624.64417,668.0735,26.418396,56.385803
496,11,138.54994,603.7478,21.50238,54.173645
496,12,497.81726,613.5792,20.999176,51.466675
496,13,992.5465,709.53284,30.045227,51.49579
496,18,1397.3862,413.65814,16.528442,38.985992
496,21,836.3501,471.47363,19.086731,49.78772
496,65,343.55396,641.69476,21.791046,49.83435
496,103,217.77628,440.5526,23.530563,50.071014
496,161,677.35803,350.48187,19.604797,41.21808
496,14,1499.3237,562.5562,24.912354,50.0979
496,15,948.395,392.38672,18.143188,42.730804
496,218,1153.144,302.56717,15.044556,33.551636
496,225,1495.7385,453.48904,18.955688,44.858154
496,43,831.9072,569.0351,24.302002,47.92749
496,267,960.4524,699.6316,33.40631,52.97101
496,118,1071.4075,524.66583,22.035889,36.19348
496,346,429.73102,1000.6998,32.44211,64.78345
496,20,488.90283,500.43286,18.400085,49.12097
496,39,491.13885,573.094,22.919647,53.917908
496,361,1547.956,1019.9215,43.53308,68.439026
496,355,679.50476,248.34543,15.391602,33.61821
496,419,255.29489,1055.4966,35.336853,48.991333
496,420,1479.0435,684.9208,29.693481,45.586365
496,428,436.50397,1065.4163,34.403107,29.167358
496,429,1644.2621,282.74487,13.286133,17.399628
497,2,397.87347,770.5631,40.512054,59.799866
497,3,596.2046,791.77893,34.385498,63.32959
497,6,1412.6934,1023.6992,33.599,80.033936
497,8,1124.8057,998.9102,29.930176,70.311646
497,10,625.9856,669.0426,26.452759,55.378784
497,11,138.65063,605.3972,21.069077,53.057556
497,12,497.49207,614.6832,21.51712,51.21808
497,13,991.0464,707.6642,28.316956,49.21985
497,18,1398.0339,414.1157,15.94397,37.431152
497,21,835.29236,472.15967,19.029419,50.07318
497,65,345.7486,644.1584,22.934631,52.517456
497,103,217.0951,440.6634,23.58342,50.672882
497,161,679.31934,351.40363,20.047913,41.626892
497,14,1501.3339,563.7231,24.574463,48.41736
497,15,950.2366,394.3506,17.942871,42.534576
497,218,1154.227,302.8205,14.966553,33.473633
497,225,1496.0249,455.19403,19.498901,45.84845
497,43,833.912,569.2794,24.549072,47.899048
497,267,958.5142,698.06757,32.56421,52.30188
497,118,1075.6597,525.6323,21.801392,35.033905
497,346,426.41592,999.8262,32.022522,64.55072
497,20,488.98975,501.46597,18.287445,48.83893
497,39,493.3324,575.68494,22.586334,53.41864
497,361,1549.0808,1020.9309,44.433105,68.31671
497,355,679.64233,248.63113,15.275513,33.15497
497,419,254.7232,1055.5334,35.30159,48.92798
497,420,1480.4379,685.5551,28.719482,42.87671
497,428,436.42047,1065.552,34.084076,28.895996
497,429,1643.804,282.82175,13.339111,17.504883
497,432,1505.8708,658.7953,30.347656,37.13867
498,2,403.0476,770.97174,39.32492,58.76538
498,3,591.367,792.1698,34.034668,61.37378
498,6,1412.1729,1023.68066,33.369263,80.00958
498,8,1124.2352,999.31384,29.740234,69.7561
498,10,627.21643,670.62024,26.255737,54.147644
498,11,139.15855,607.1809,20.24002,50.88983
498,12,498.22812,616.58167,22.510864,53.241394
498,13,989.2833,706.5564,26.929626,46.934082
498,18,1398.6819,415.48532,16.13562,37.650635
498,21,834.3522,473.28894,18.863953,50.098175
498,65,348.121,646.2299,23.328735,53.493652
498,103,216.42796,441.68375,23.318756,50.490417
498,161,679.6332,353.71722,20.126648,41.463654
498,14,1503.0706,564.9788,24.108765,46.397827
498,15,952.3451,395.46704,17.13971,41.181885
498,218,1155.3679,303.2668,14.541626,32.890564
498,225,1496.116,456.71194,19.888916,46.487
498,43,835.7366,571.8126,26.133362,50.55255
498,267,955.2576,697.61273,31.948975,52.309204
498,118,1080.1714,528.16644,23.585205,37.94107
498,346,422.40356,999.64856,31.915497,65.22699
498,20,489.15808,502.36508,17.964355,47.739563
498,39,495.67685,574.1791,19.192444,44.62207
498,361,1551.8057,1021.54614,45.294678,68.45038
498,355,679.70667,249.43956,15.119934,32.4133
498,419,254.32689,1055.6578,35.135284,48.51587
498,420,1482.2146,686.7236,30.504272,44.176514
498,428,436.1921,1065.6189,33.928406,28.762085
498,429,1643.3423,283.1491,13.607056,17.933502
498,432,1511.3904,660.27936,32.354004,39.722656
499,2,407.8684,770.1692,38.012177,56.57013
499,3,585.82007,792.3844,33.653625,58.794556
499,6,1411.6033,1023.46497,33.124878,79.93634
499,8,1123.9598,999.3592,29.560547,69.32239
499,10,628.09436,672.36975,26.298157,54.084656
499,11,140.05487,608.5733,19.77893,49.526
499,12,499.81332,618.5625,22.634888,53.429382
499,13,987.4874,704.64,25.246277,43.44458
499,18,1399.6255,416.90112,16.598022,38.874786
499,21,833.4688,474.40002,19.077393,51.025482
499,65,350.10712,648.72986,23.67395,54.38269
499,103,215.673,442.3537,22.760925,49.51602
499,161,679.5206,355.4072,20.064331,41.75891
499,14,1504.0061,567.1331,25.327515,47.581177
499,15,954.13025,396.40985,17.266663,41.422333
499,218,1156.2598,303.63483,14.292847,32.552948
499,225,1496.1636,458.32343,20.338135,47.20114
499,43,838.1006,573.6776,27.814392,53.681763
499,267,951.0664,694.5117,33.28424,56.04779
499,118,1084.4198,530.3836,25.152832,40.826447
499,346,418.80634,999.93567,31.679443,65.99945
499,20,489.59253,502.45618,17.801117,47.339935
499,39,497.39102,577.208,20.404175,47.48712
499,361,1555.7292,1021.89417,46.25476,68.522644
499,355,679.5505,249.85828,15.005005,31.85402
499,419,254.35196,1055.7799,34.987244,48.273193
499,420,1484.225,689.3452,32.712646,46.376587
499,428,435.93402,1065.6094,33.980804,28.781128
499,429,1642.9121,283.52234,13.234985,17.539886
499,432,1516.153,664.7091,38.680664,47.689087
499,433,1568.1428,1021.57495,28.238403,68.93097
500,2,409.98074,769.4024,37.662476,56.727173
500,3,581.92554,792.478,33.940796,57.43048
500,6,1410.8966,1023.2334,32.979248,80.10333
500,8,1123.7673,999.49347,29.563965,69.34509
500,10,629.82294,675.0913,25.724854,53.474854
500,11,140.84848,609.04944,19.804703,49.59015
500,12,501.85303,619.30273,22.89859,54.0047
500,13,983.61285,704.2567,26.096436,44.205017
500,18,1400.2063,417.904,17.222046,40.628357
500,21,833.12415,474.47443,18.915833,50.85959
500,65,352.02344,650.8719,23.46347,53.926147
500,103,214.69153,443.43533,22.527496,49.20935
500,161,679.98865,355.7981,19.747131,41.44644
500,14,1506.105,568.3867,26.557983,48.576538
500,15,955.8849,396.8516,17.299194,41.343445
500,218,1157.679,303.79184,14.762085,33.540222
500,225,1496.0763,460.29346,20.6604,47.30606
500,43,842.7426,576.5305,28.08313,55.06427
500,267,948.6947,693.5742,32.463196,56.00525
500,118,1087.9418,532.59467,26.320557,43.150635
500,346,413.2298,999.72644,31.345398,66.849915
500,20,489.87677,503.25104,17.898254,47.719208
500,39,499.37885,578.12646,20.91629,47.947815
500,355,679.2223,249.68718,15.140686,31.699127
500,419,254.46039,1055.5853,34.642776,48.1438
500,420,1494.2311,692.74365,34.704834,49.975403
500,428,436.1767,1065.5093,34.275604,28.981567
500,429,1642.3783,283.04706,13.126953,17.543976
500,432,1522.2671,667.25977,41.623047,51.707397
500,433,1570.3049,1021.64545,27.872803,67.609985
501,2,408.55057,769.02356,36.62201,57.331604
501,3,579.9402,792.97546,34.01886,55.96405
501,6,1410.2235,1023.2214,32.75293,80.13049
501,8,1123.5134,999.8745,29.368286,69.00806
501,10,630.9606,678.1988,25.440247,53.33545
501,11,142.06099,610.24097,20.362152,51.124084
501,12,501.3879,622.51886,22.302673,51.417847
501,13,980.7307,704.4496,26.308472,44.556458
501,18,1400.3619,419.31918,17.629883,41.815186
501,21,832.47864,474.93912,18.65924,50.283203
501,65,354.2723,652.40735,22.826233,52.649048
501,103,213.6105,444.49875,22.453323,49.42456
501,161,680.7622,356.2348,19.388489,41.421112
501,14,1507.4856,570.199,28.123657,49.995605
501,15,957.5183,396.52945,17.332214,41.233215
501,218,1158.0798,305.1454,16.286377,36.70465
501,225,1496.0044,461.79382,19.907104,44.91391
501,43,845.4979,578.5497,27.656555,54.263977
501,267,946.65466,693.1982,31.979431,56.19287
501,118,1092.981,534.1843,25.706787,42.91089
501,346,409.20447,999.8553,31.229767,67.15759
501,20,490.2531,504.12183,18.17389,48.819305
501,39,501.1289,579.34937,20.976105,47.56433
501,355,678.8674,249.91565,15.223633,31.300308
501,419,255.44562,1055.9592,34.684143,47.826538
501,420,1497.3896,694.72473,35.49695,50.81299
501,428,436.34515,1065.7517,33.86075,28.496704
501,429,1641.8948,282.97626,13.094849,17.71933
501,432,1529.5994,669.12756,43.01233,54.326355
501,433,1571.5139,1022.03076,28.44104,67.6416
502,2,408.21844,767.24854,36.746918,60.21631
502,3,577.9095,793.3307,34.312744,54.92688
502,6,1409.718,1023.30695,32.498657,80.21692
502,8,1122.8618,1000.0357,29.5625,69.43811
502,10,631.42505,680.26636,25.143372,52.33618
502,11,143.09895,612.3419,21.500153,54.167664
502,12,501.6537,624.70056,23.377197,52.781555
502,13,979.0755,704.6384,26.463623,45.160217
502,18,1400.147,420.35815,17.768677,42.2211
502,21,831.68286,475.47296,18.012207,48.670654
502,65,356.17175,653.482,22.089813,51.0719
502,103,212.4228,445.04846,22.118805,49.06021
502,161,681.93475,356.51184,18.750732,41.240295
502,14,1509.3124,571.5602,29.145996,50.5401
502,15,958.7357,397.41046,17.894348,42.48477
502,218,1158.1625,305.33237,16.273682,36.384766
502,225,1495.9417,462.87463,19.443848,43.250183
502,43,849.24164,579.8067,26.773193,53.755737
502,267,942.90625,692.74133,30.811096,54.87274
502,118,1096.3674,536.5504,22.899048,39.293884
502,346,406.22864,1000.1234,30.858429,66.43848
502,20,489.94397,505.55713,18.70105,50.434113
502,39,503.53632,581.4578,21.802643,48.77417
502,355,679.4442,250.85953,15.105652,30.416885
502,419,255.61734,1056.3762,34.532043,47.156372
502,420,1501.9281,695.6295,35.940186,51.230225
502,428,436.23053,1066.0731,33.348846,27.85376
502,429,1641.4644,283.36676,12.863403,17.694183
502,432,1537.5972,670.83044,42.89978,55.50287
502,433,1577.9939,1022.0928,29.70105,68.15546
503,2,409.01843,765.0852,37.56421,64.442566
503,3,576.705,793.1284,35.384644,55.514465
503,6,1408.6461,1023.0714,32.390137,80.51489
503,8,1122.0745,1000.1472,29.76538,69.71893
503,10,631.9514,681.77295,24.854736,50.660522
503,11,143.70265,613.2913,21.821259,54.306763
503,12,502.73334,626.9095,22.747559,51.490234
503,13,978.1105,704.44763,26.453613,45.75116
503,18,1399.7704,421.20392,17.869629,42.04593
503,21,830.43335,475.8795,17.957458,48.46216
503,65,358.23077,653.6137,21.57608,50.125977
503,103,210.54773,445.86008,21.120346,47.149292
503,161,682.3845,356.8506,18.544006,41.13919
503,14,1511.7817,572.9011,28.696655,48.880005
503,15,959.5619,398.64566,19.190918,45.826355
503,218,1158.0729,306.03418,16.3042,35.79779
503,225,1496.1193,463.23297,19.397217,42.3627
503,43,851.25024,580.6542,25.569336,51.795044
503,267,939.651,692.29553,30.197449,54.531677
503,118,1098.5215,537.0011,21.96045,37.75714
503,346,403.29578,1000.2319,30.631195,65.17346
503,20,489.4771,507.31024,18.313171,49.36841
503,39,505.52472,582.66406,21.88208,48.00702
503,355,679.6117,250.44218,14.255432,27.931976
503,419,254.86287,1056.5913,34.160614,46.69287
503,420,1504.661,696.65875,35.085693,49.170776
503,428,434.0356,1066.2876,32.75641,27.424683
503,429,1640.9841,283.1139,12.769653,17.877655
503,432,1543.3651,670.9658,40.587646,53.804626
503,433,1578.7747,1021.69995,30.60559,67.88446
504,2,410.06055,763.80804,37.020874,66.49426
504,3,575.89844,792.6273,37.062866,57.26471
504,6,1407.591,1022.8047,32.33789,80.762024
504,8,1121.087,1000.067,29.939697,69.928955
504,10,632.2864,682.85974,25.398193,50.191895
504,11,144.4986,613.85156,22.091873,54.213623
504,12,503.00854,629.3529,22.181183,50.19586
504,13,976.52026,704.0586,26.450806,46.008484
504,18,1398.8567,422.44708,17.296997,39.5383
504,21,828.7739,476.10028,18.375488,49.3367
504,65,359.45328,654.84827,22.207825,51.87024
504,103,209.18097,446.58112,21.791916,48.954193
504,161,682.70496,357.30447,18.791687,41.990234
504,14,1514.8877,573.7107,28.200562,47.641785
504,15,959.9116,399.8614,19.375671,46.358887
504,218,1157.5682,306.3722,16.250732,35.116486
504,225,1495.8494,463.9487,20.163208,43.14453
504,43,852.50507,580.9746,24.947876,50.647278
504,267,935.87964,692.417,29.570374,53.829224
504,118,1100.0693,538.67285,22.294067,37.859985
504,346,399.9281,1000.2843,31.308716,64.978455
504,20,489.02698,509.99414,17.496582,46.83191
504,39,506.57196,584.9475,22.151764,47.447998
504,355,679.40344,250.54694,14.268494,27.247986
504,419,254.10788,1056.7021,34.233994,46.55432
504,420,1505.7334,697.71906,34.083984,46.475464
504,428,433.69528,1066.3643,32.677124,27.271606
504,429,1640.3503,282.6695,13.084351,18.570831
504,432,1547.0603,671.15704,38.60205,51.94995
